,Voucher Number,Voucher_Date,Credit,Invoice_number
0,ESS/RV240120,2024-03-07,19600.0,ESS/IVO230867
0,ESS/RV230521,2023-09-28,10200.0,ESS/IVO230871
0,ESS/RV230521,2023-09-28,6800.0,ESS/IVO230872
0,ESS/RV230521,2023-09-28,9651.42,ESS/IVO230873
0,ESS/RV230521,2023-09-28,23800.0,ESS/IVO230874
0,ESS/RV230469,2023-08-24,6800.0,ESS/IVO230875
0,ESS/RV230521,2023-09-28,27200.0,ESS/IVO230876
0,ESS/RV230521,2023-09-28,6800.0,ESS/IVO230877
0,ESS/RV230521,2023-09-28,30600.0,ESS/IVO230878
0,ESS/RV230449,2023-08-15,7200.0,ESS/IVO230879
0,ESS/RV230464,2023-08-22,1800.0,ESS/IVO230880
0,ESS/RV230464,2023-08-22,3600.0,ESS/IVO230881
0,ESS/RV230464,2023-08-22,1800.0,ESS/IVO230882
0,ESS/RV230464,2023-08-22,3600.0,ESS/IVO230883
0,ESS/RV230464,2023-08-22,7200.0,ESS/IVO230884
0,ESS/RV230480,2023-09-03,14400.0,ESS/IVO230885
0,ESS/RV230481,2023-09-04,4000.0,ESS/IVO230886
0,ESS/RV230489,2023-09-10,4000.0,ESS/IVO230887
0,ESS/RV230500,2023-09-07,3700.0,ESS/IVO230888
0,ESS/RV230530,2023-10-02,7200.0,ESS/IVO230889
0,ESS/RV230568,2023-10-25,61100.0,ESS/IVO230890
0,ESS/RV230568,2023-10-25,60000.0,ESS/IVO230891
0,ESS/RV230568,2023-10-25,28300.0,ESS/IVO230892
0,ESS/RV230495,2023-09-11,7600.0,ESS/IVO230893
0,ESS/RV230619,2023-11-26,7200.0,ESS/IVO230894
0,ESS/RV230509,2023-09-19,7400.0,ESS/IVO230895
0,ESS/RV230509,2023-09-19,7400.0,ESS/IVO230896
0,ESS/RV230516,2023-09-25,79290.32,ESS/IVO230897
0,ESS/RV230553,2023-10-16,14800.0,ESS/IVO230898
0,ESS/RV230545,2023-10-15,7400.0,ESS/IVO230899
0,ESS/RV230553,2023-10-16,7000.0,ESS/IVO230900
0,ESS/RV230657,2023-12-31,7200.0,ESS/IVO230901
0,ESS/RV230522,2023-09-28,14400.0,ESS/IVO230902
0,ESS/RV230522,2023-09-28,14400.0,ESS/IVO230903
0,ESS/RV230576,2023-10-29,16000.0,ESS/IVO230904
0,ESS/RV230504,2023-09-12,3300.0,ESS/IVO230905
0,ESS/RV230557,2023-10-17,46200.0,ESS/IVO230906
0,ESS/RV230528,2023-10-02,106300.0,ESS/IVO230907
0,ESS/RV230526,2023-10-01,31500.0,ESS/IVO230908
0,ESS/RV230544,2023-09-28,25200.0,ESS/IVO230909
0,ESS/RV230582,2023-11-02,17000.0,ESS/IVO230910
0,ESS/RV230625,2023-12-06,3700.0,ESS/IVO230911
0,ESS/RV230590,2023-11-07,7200.0,ESS/IVO230912
0,ESS/RV230551,2023-10-16,4300.0,ESS/IVO230913
0,ESS/RV230556,2023-10-17,3400.0,ESS/IVO230915
0,ESS/RV230598,2023-11-14,8600.0,ESS/IVO230916
0,ESS/RV230585,2023-11-05,7000.0,ESS/IVO230917
0,ESS/RV230627,2023-12-11,4000.0,ESS/IVO230918
0,ESS/RV240016,2024-01-08,22200.0,ESS/IVO230919
0,ESS/RV230536,2023-10-05,16693.54,ESS/IVO230920
0,ESS/RV230536,2023-10-05,20700.0,ESS/IVO230921
0,ESS/RV230536,2023-10-05,6900.0,ESS/IVO230922
0,ESS/RV230536,2023-10-05,10350.0,ESS/IVO230923
0,ESS/RV230536,2023-10-05,3450.0,ESS/IVO230924
0,ESS/RV230536,2023-10-05,6900.0,ESS/IVO230925
0,ESS/RV230536,2023-10-05,3450.0,ESS/IVO230926
0,ESS/RV230536,2023-10-05,10350.0,ESS/IVO230927
0,ESS/RV230536,2023-10-05,10350.0,ESS/IVO230928
0,ESS/RV230536,2023-10-05,10906.45,ESS/IVO230929
0,ESS/RV230591,2023-11-08,32400.0,ESS/IVO230930
0,ESS/RV230573,2023-10-26,14400.0,ESS/IVO230931
0,ESS/RV230646,2023-12-20,7200.0,ESS/IVO230932
0,ESS/RV230571,2023-10-26,10200.0,ESS/IVO230933
0,ESS/RV230571,2023-10-26,6800.0,ESS/IVO230934
0,ESS/RV230571,2023-10-26,13600.0,ESS/IVO230935
0,ESS/RV230571,2023-10-26,23800.0,ESS/IVO230936
0,ESS/RV230571,2023-10-26,27200.0,ESS/IVO230937
0,ESS/RV230571,2023-10-26,6800.0,ESS/IVO230938
0,ESS/RV230571,2023-10-26,23800.0,ESS/IVO230939
0,ESS/RV230513,2023-09-24,6800.0,ESS/IVO230940
0,ESS/RV230656,2023-12-31,7200.0,ESS/IVO230941
0,ESS/RV230544,2023-09-28,14400.0,ESS/IVO230942
0,ESS/RV230594,2023-11-12,16000.0,ESS/IVO230943
0,ESS/RV230594,2023-11-12,7200.0,ESS/IVO230944
0,ESS/RV230594,2023-11-12,25600.0,ESS/IVO230945
0,ESS/RV230594,2023-11-12,7200.0,ESS/IVO230946
0,ESS/RV230594,2023-11-12,7200.0,ESS/IVO230947
0,ESS/RV230594,2023-11-12,7200.0,ESS/IVO230948
0,ESS/RV230558,2023-10-17,7200.0,ESS/IVO230949
0,ESS/RV230594,2023-11-12,7200.0,ESS/IVO230950
0,ESS/RV240060,2024-02-05,7200.0,ESS/IVO230951
0,ESS/RV230589,2023-11-06,10800.0,ESS/IVO230952
0,ESS/PV230630,2023-10-19,14400.0,ESS/IVO230953
0,ESS/RV230514,2023-10-01,6800.0,ESS/IVO230954
0,ESS/RV230514,2023-10-01,6900.0,ESS/IVO230955
0,ESS/RV230514,2023-10-01,3400.0,ESS/IVO230956
0,ESS/RV230514,2023-10-01,10700.0,ESS/IVO230957
0,ESS/RV230514,2023-10-01,10700.0,ESS/IVO230958
0,ESS/RV230514,2023-10-01,10300.0,ESS/IVO230959
0,ESS/RV230514,2023-10-01,14100.0,ESS/IVO230960
0,ESS/RV230514,2023-10-01,6800.0,ESS/IVO230961
0,ESS/RV230514,2023-10-01,3400.0,ESS/IVO230962
0,ESS/RV230514,2023-10-01,10700.0,ESS/IVO230963
0,ESS/RV230514,2023-10-01,10700.0,ESS/IVO230964
0,ESS/RV230514,2023-10-01,3400.0,ESS/IVO230965
0,ESS/RV230620,2023-11-27,3600.0,ESS/IVO230966
0,ESS/RV230620,2023-11-27,7200.0,ESS/IVO230967
0,ESS/RV230620,2023-11-27,7200.0,ESS/IVO230968
0,ESS/RV230620,2023-11-27,7200.0,ESS/IVO230969
0,ESS/RV230620,2023-11-27,7200.0,ESS/IVO230970
0,ESS/RV230620,2023-11-27,8000.0,ESS/IVO230971
0,ESS/RV230620,2023-11-27,7200.0,ESS/IVO230972
0,ESS/RV230620,2023-11-27,16000.0,ESS/IVO230973
0,ESS/RV230620,2023-11-27,14400.0,ESS/IVO230974
0,ESS/RV230620,2023-11-27,7200.0,ESS/IVO230975
0,ESS/RV230620,2023-11-27,7200.0,ESS/IVO230976
0,ESS/RV230620,2023-11-27,7200.0,ESS/IVO230977
0,ESS/RV230620,2023-11-27,7200.0,ESS/IVO230978
0,ESS/RV230496,2023-09-11,3350.0,ESS/IVO230979
0,ESS/RV240075,2024-02-11,3900.0,ESS/IVO230980
1,ESS/CN230023,2023-10-01,1300.0,ESS/IVO230980
0,ESS/RV240014,2024-01-04,3509.44,ESS/IVO230981
0,ESS/RV230563,2023-10-23,1352.0,ESS/IVO230982
0,ESS/RV230563,2023-10-23,340.0,ESS/IVO230983
0,ESS/RV230627,2023-12-11,4000.0,ESS/IVO230984
0,ESS/RV230518,2023-09-25,7200.0,ESS/IVO230985
0,ESS/RV230518,2023-09-25,3600.0,ESS/IVO230986
0,ESS/RV230602,2023-11-19,4000.0,ESS/IVO230987
0,ESS/RV230563,2023-10-23,10584.0,ESS/IVO230988
0,ESS/RV230563,2023-10-23,3192.0,ESS/IVO230989
0,ESS/RV230563,2023-10-23,378.0,ESS/IVO230990
0,ESS/RV240045,2024-01-28,15393.23,ESS/IVO230991
0,ESS/RV240043,2024-01-25,14800.0,ESS/IVO230992
0,ESS/RV230594,2023-11-12,25600.0,ESS/IVO230993
0,ESS/RV240120,2024-03-07,19600.0,ESS/IVO230994
0,ESS/RV230525,2023-10-01,1150.0,ESS/IVO230995
0,ESS/RV230525,2023-10-01,1300.0,ESS/IVO230996
0,ESS/RV230532,2023-10-04,6533.27,ESS/IVO230997
0,ESS/RV230542,2023-10-11,4000.0,ESS/IVO230998
0,ESS/RV230612,2023-11-26,972.0,ESS/IVO230999
0,ESS/RV230612,2023-11-26,252.0,ESS/IVO231000
0,ESS/RV230612,2023-11-26,6994.0,ESS/IVO231001
0,ESS/RV230609,2023-11-23,7200.0,ESS/IVO231002
0,ESS/RV230606,2023-11-20,61100.0,ESS/IVO231003
0,ESS/RV230606,2023-11-20,60000.0,ESS/IVO231004
0,ESS/RV230606,2023-11-20,28300.0,ESS/IVO231005
0,ESS/RV230540,2023-10-09,7600.0,ESS/IVO231006
0,ESS/RV230619,2023-11-26,7200.0,ESS/IVO231007
0,ESS/RV230543,2023-10-10,7400.0,ESS/IVO231008
0,ESS/RV230543,2023-10-10,7400.0,ESS/IVO231009
0,ESS/RV230605,2023-11-21,7000.0,ESS/IVO231010
1,ESS/RV230611,2023-11-27,7800.0,ESS/IVO231010
0,ESS/RV230603,2023-11-19,7400.0,ESS/IVO231011
0,ESS/RV230603,2023-11-19,7000.0,ESS/IVO231012
0,ESS/RV230657,2023-12-31,7200.0,ESS/IVO231013
0,ESS/RV230570,2023-10-25,14400.0,ESS/IVO231014
0,ESS/RV230570,2023-10-25,14400.0,ESS/IVO231015
0,ESS/RV230560,2023-10-18,3300.0,ESS/IVO231017
0,ESS/RV230595,2023-11-12,46200.0,ESS/IVO231018
0,ESS/RV230583,2023-11-02,106300.0,ESS/IVO231019
0,ESS/RV230621,2023-11-26,21120.0,ESS/IVO231020
0,ESS/RV230625,2023-12-06,3700.0,ESS/IVO231022
0,ESS/RV230618,2023-11-28,7200.0,ESS/IVO231023
0,ESS/RV230601,2023-11-19,4450.0,ESS/IVO231024
0,ESS/RV230615,2023-11-28,3400.0,ESS/IVO231026
0,ESS/RV230598,2023-11-14,8600.0,ESS/IVO231027
0,ESS/RV230654,2023-12-28,7000.0,ESS/IVO231028
0,ESS/RV240056,2024-02-12,4000.0,ESS/IVO231029
0,ESS/RV240052,2024-02-01,22200.0,ESS/IVO231030
0,ESS/RV240094,2024-02-22,32400.0,ESS/IVO231031
0,ESS/RV240022,2024-01-11,14400.0,ESS/IVO231032
0,ESS/RV240069,2024-02-07,7200.0,ESS/IVO231033
0,ESS/RV230567,2023-10-25,6800.0,ESS/IVO231034
0,ESS/RV230656,2023-12-31,7200.0,ESS/IVO231035
0,ESS/RV230584,2023-11-05,17250.0,ESS/IVO231036
0,ESS/RV230584,2023-11-05,20700.0,ESS/IVO231037
0,ESS/RV230584,2023-11-05,6900.0,ESS/IVO231038
0,ESS/RV230584,2023-11-05,10350.0,ESS/IVO231039
0,ESS/RV230584,2023-11-05,3450.0,ESS/IVO231040
0,ESS/RV230584,2023-11-05,6900.0,ESS/IVO231041
0,ESS/RV230584,2023-11-05,3450.0,ESS/IVO231042
0,ESS/RV230584,2023-11-05,10350.0,ESS/IVO231043
0,ESS/RV230584,2023-11-05,10350.0,ESS/IVO231044
0,ESS/RV230584,2023-11-05,10350.0,ESS/IVO231045
0,ESS/RV230635,2023-12-12,10200.0,ESS/IVO231046
0,ESS/RV230635,2023-12-12,6800.0,ESS/IVO231047
0,ESS/RV230635,2023-12-12,10200.0,ESS/IVO231048
0,ESS/RV230635,2023-12-12,23800.0,ESS/IVO231049
0,ESS/RV230635,2023-12-12,27200.0,ESS/IVO231050
0,ESS/RV240014,2024-01-04,6800.0,ESS/IVO231051
0,ESS/RV230635,2023-12-12,23800.0,ESS/IVO231052
0,ESS/RV240014,2024-01-04,13373.14,ESS/IVO231053
0,ESS/RV230623,2023-12-05,16000.0,ESS/IVO231054
0,ESS/RV230623,2023-12-05,7200.0,ESS/IVO231055
0,ESS/RV230623,2023-12-05,25600.0,ESS/IVO231056
0,ESS/RV230623,2023-12-05,7200.0,ESS/IVO231057
0,ESS/RV230623,2023-12-05,7200.0,ESS/IVO231058
0,ESS/RV230623,2023-12-05,7200.0,ESS/IVO231059
0,ESS/RV230623,2023-12-05,7200.0,ESS/IVO231060
0,ESS/RV230623,2023-12-05,7200.0,ESS/IVO231061
0,ESS/RV240060,2024-02-05,7200.0,ESS/IVO231062
0,ESS/RV230624,2023-12-17,10800.0,ESS/IVO231063
0,ESS/PV230630,2023-10-19,14400.0,ESS/IVO231064
0,ESS/RV230578,2023-10-31,6800.0,ESS/IVO231065
0,ESS/RV230578,2023-10-31,6900.0,ESS/IVO231066
0,ESS/RV230578,2023-10-31,3400.0,ESS/IVO231067
0,ESS/RV230578,2023-10-31,10700.0,ESS/IVO231068
0,ESS/RV230578,2023-10-31,10686.76,ESS/IVO231069
0,ESS/RV230578,2023-10-31,10300.0,ESS/IVO231070
0,ESS/RV230578,2023-10-31,14086.76,ESS/IVO231071
0,ESS/RV230578,2023-10-31,6800.0,ESS/IVO231072
0,ESS/RV230578,2023-10-31,3400.0,ESS/IVO231073
0,ESS/RV230578,2023-10-31,10700.0,ESS/IVO231074
0,ESS/RV230578,2023-10-31,10686.76,ESS/IVO231075
0,ESS/RV230578,2023-10-31,3400.0,ESS/IVO231076
0,ESS/RV230620,2023-11-27,3600.0,ESS/IVO231077
0,ESS/RV230620,2023-11-27,7200.0,ESS/IVO231078
0,ESS/RV230620,2023-11-27,7200.0,ESS/IVO231079
0,ESS/RV230620,2023-11-27,7200.0,ESS/IVO231080
0,ESS/RV230620,2023-11-27,8000.0,ESS/IVO231081
0,ESS/RV230620,2023-11-27,7200.0,ESS/IVO231082
0,ESS/RV230620,2023-11-27,7200.0,ESS/IVO231083
0,ESS/RV230620,2023-11-27,16000.0,ESS/IVO231084
0,ESS/RV230620,2023-11-27,14400.0,ESS/IVO231085
0,ESS/RV230620,2023-11-27,7200.0,ESS/IVO231086
0,ESS/RV230620,2023-11-27,7200.0,ESS/IVO231087
0,ESS/RV230620,2023-11-27,7200.0,ESS/IVO231088
0,ESS/RV230620,2023-11-27,7200.0,ESS/IVO231089
0,ESS/RV230562,2023-10-23,1000.0,ESS/IVO231090
0,ESS/RV240056,2024-02-12,4000.0,ESS/IVO231091
0,ESS/RV230593,2023-11-12,80873.33,ESS/IVO231093
0,ESS/RV230607,2023-11-23,7200.0,ESS/IVO231094
0,ESS/RV230607,2023-11-23,3600.0,ESS/IVO231095
0,ESS/RV240045,2024-01-28,40000.0,ESS/IVO231096
0,ESS/RV240079,2024-02-14,14800.0,ESS/IVO231097
0,ESS/RV240120,2024-03-07,19600.0,ESS/IVO231098
0,ESS/RV230612,2023-11-26,252.0,ESS/IVO231099
0,ESS/RV230612,2023-11-26,4454.0,ESS/IVO231100
0,ESS/RV230612,2023-11-26,252.0,ESS/IVO231101
0,ESS/RV230616,2023-11-28,2640.0,ESS/IVO231102
0,ESS/RV230621,2023-11-26,14400.0,ESS/IVO231103
0,ESS/ALN230049,2023-10-11,1450.0,ESS/IVO231104
0,ESS/ALN230049,2023-10-11,1450.0,ESS/IVO231105
0,ESS/RV230612,2023-11-26,252.0,ESS/IVO231106
0,ESS/RV230612,2023-11-26,8952.0,ESS/IVO231107
0,ESS/RV230581,2023-11-02,1000.0,ESS/IVO231108
0,ESS/RV230612,2023-11-26,18957.0,ESS/IVO231109
0,ESS/RV230612,2023-11-26,2272.0,ESS/IVO231110
0,ESS/RV230581,2023-11-02,1000.0,ESS/IVO231111
0,ESS/RV230561,2023-10-09,350.0,ESS/IVO231112
0,ESS/RV230588,2023-11-06,4000.0,ESS/IVO231113
0,ESS/RV230580,2023-11-02,8000.0,ESS/IVO231114
0,ESS/RV230604,2023-11-21,4000.0,ESS/IVO231116
0,ESS/RV230604,2023-11-21,4000.0,ESS/IVO231117
0,ESS/RV240075,2024-02-11,2700.0,ESS/IVO231118
0,ESS/RV240075,2024-02-11,9000.0,ESS/IVO231119
0,ESS/RV230648,2023-12-21,7200.0,ESS/IVO231120
0,ESS/RV240031,2024-01-18,61100.0,ESS/IVO231121
0,ESS/RV240031,2024-01-18,60000.0,ESS/IVO231122
0,ESS/RV240031,2024-01-18,28300.0,ESS/IVO231123
0,ESS/RV230596,2023-11-12,7600.0,ESS/IVO231124
0,ESS/RV240009,2024-01-07,7200.0,ESS/IVO231125
0,ESS/RV230599,2023-11-16,7400.0,ESS/IVO231126
0,ESS/RV230599,2023-11-16,7400.0,ESS/IVO231127
0,ESS/RV230644,2023-12-14,14800.0,ESS/IVO231128
0,ESS/RV230645,2023-12-20,7400.0,ESS/IVO231129
0,ESS/RV230645,2023-12-20,7000.0,ESS/IVO231130
0,ESS/RV230657,2023-12-31,7200.0,ESS/IVO231131
0,ESS/RV230614,2023-11-28,14400.0,ESS/IVO231132
0,ESS/RV230614,2023-11-28,14400.0,ESS/IVO231133
0,ESS/RV240025,2024-01-15,212.9,ESS/IVO231134
0,ESS/RV230642,2023-12-19,46200.0,ESS/IVO231135
0,ESS/RV230622,2023-12-04,103674.0,ESS/IVO231136
0,ESS/RV240017,2024-01-09,14400.0,ESS/IVO231137
0,ESS/RV240065,2024-02-06,3700.0,ESS/IVO231139
0,ESS/RV230652,2023-12-26,7200.0,ESS/IVO231140
0,ESS/RV230651,2023-12-25,4300.0,ESS/IVO231141
0,ESS/RV230649,2023-12-24,3400.0,ESS/IVO231142
0,ESS/RV230640,2023-12-14,9500.0,ESS/IVO231143
0,ESS/RV230640,2023-12-14,29190.0,ESS/IVO231144
0,ESS/RV230654,2023-12-28,7000.0,ESS/IVO231145
0,ESS/RV240095,2024-02-22,4000.0,ESS/IVO231146
0,ESS/RV240092,2024-02-20,22200.0,ESS/IVO231147
0,ESS/RV240127,2024-03-11,32400.0,ESS/IVO231148
0,ESS/RV230639,2023-12-14,14400.0,ESS/IVO231149
0,ESS/RV240069,2024-02-07,7200.0,ESS/IVO231150
0,ESS/RV230610,2023-11-26,6800.0,ESS/IVO231151
0,ESS/RV230656,2023-12-31,7200.0,ESS/IVO231152
0,ESS/RV230626,2023-12-05,17250.0,ESS/IVO231153
0,ESS/RV230626,2023-12-05,20700.0,ESS/IVO231154
0,ESS/RV230626,2023-12-05,6900.0,ESS/IVO231155
0,ESS/RV230626,2023-12-05,10350.0,ESS/IVO231156
0,ESS/RV230626,2023-12-05,3450.0,ESS/IVO231157
0,ESS/RV230626,2023-12-05,8124.19,ESS/IVO231158
0,ESS/RV230626,2023-12-05,3450.0,ESS/IVO231159
0,ESS/RV230626,2023-12-05,10350.0,ESS/IVO231160
0,ESS/RV230626,2023-12-05,10350.0,ESS/IVO231161
0,ESS/RV230626,2023-12-05,10350.0,ESS/IVO231162
0,ESS/RV230643,2023-12-19,432.0,ESS/IVO231163
0,ESS/RV230643,2023-12-19,3132.0,ESS/IVO231164
0,ESS/RV240020,2024-01-10,16000.0,ESS/IVO231165
0,ESS/RV240051,2024-02-01,7200.0,ESS/IVO231166
0,ESS/RV240020,2024-01-10,25600.0,ESS/IVO231167
0,ESS/RV240020,2024-01-10,7200.0,ESS/IVO231168
0,ESS/RV240020,2024-01-10,7200.0,ESS/IVO231169
0,ESS/RV240020,2024-01-10,7200.0,ESS/IVO231170
0,ESS/RV240020,2024-01-10,7200.0,ESS/IVO231171
0,ESS/RV240020,2024-01-10,7200.0,ESS/IVO231172
0,ESS/RV240019,2024-01-08,10800.0,ESS/IVO231173
0,ESS/RV230613,2023-11-30,6800.0,ESS/IVO231175
0,ESS/RV230613,2023-11-30,6900.0,ESS/IVO231176
0,ESS/RV230613,2023-11-30,3400.0,ESS/IVO231177
0,ESS/RV230613,2023-11-30,10687.08,ESS/IVO231178
0,ESS/RV230613,2023-11-30,10687.08,ESS/IVO231179
0,ESS/RV230613,2023-11-30,10300.0,ESS/IVO231180
0,ESS/RV230613,2023-11-30,14087.08,ESS/IVO231181
0,ESS/RV230613,2023-11-30,6800.0,ESS/IVO231182
0,ESS/RV230613,2023-11-30,3400.0,ESS/IVO231183
0,ESS/RV230613,2023-11-30,10687.08,ESS/IVO231184
0,ESS/RV230613,2023-11-30,10687.08,ESS/IVO231185
0,ESS/RV230613,2023-11-30,3400.0,ESS/IVO231186
0,ESS/RV240010,2024-01-07,3600.0,ESS/IVO231187
0,ESS/RV240010,2024-01-07,7200.0,ESS/IVO231188
0,ESS/RV240010,2024-01-07,7200.0,ESS/IVO231189
0,ESS/RV240010,2024-01-07,7200.0,ESS/IVO231190
0,ESS/RV240010,2024-01-07,8000.0,ESS/IVO231191
0,ESS/RV240010,2024-01-07,7200.0,ESS/IVO231192
0,ESS/RV240010,2024-01-07,7200.0,ESS/IVO231193
0,ESS/RV240010,2024-01-07,16000.0,ESS/IVO231194
0,ESS/RV240010,2024-01-07,14400.0,ESS/IVO231195
0,ESS/RV240010,2024-01-07,7200.0,ESS/IVO231196
0,ESS/RV240010,2024-01-07,7200.0,ESS/IVO231197
0,ESS/RV240010,2024-01-07,7200.0,ESS/IVO231198
0,ESS/RV240010,2024-01-07,7200.0,ESS/IVO231199
0,ESS/RV230607,2023-11-23,7200.0,ESS/IVO231200
0,ESS/RV230607,2023-11-23,3600.0,ESS/IVO231201
0,ESS/RV240046,2024-01-28,40000.0,ESS/IVO231202
0,ESS/RV240079,2024-02-14,14800.0,ESS/IVO231203
0,ESS/RV240120,2024-03-07,19600.0,ESS/IVO231204
0,ESS/RV240015,2024-01-04,10200.0,ESS/IVO231205
0,ESS/RV240037,2024-01-25,6800.0,ESS/IVO231206
0,ESS/RV240064,2024-02-06,10200.0,ESS/IVO231207
0,ESS/RV240015,2024-01-04,23800.0,ESS/IVO231208
0,ESS/RV240037,2024-01-25,27200.0,ESS/IVO231209
0,ESS/RV240064,2024-02-06,6800.0,ESS/IVO231210
0,ESS/RV240015,2024-01-04,23800.0,ESS/IVO231211
0,ESS/RV240064,2024-02-06,13600.0,ESS/IVO231212
0,ESS/RV230626,2023-12-05,333.87,ESS/IVO231214
0,ESS/RV230643,2023-12-19,3494.0,ESS/IVO231215
0,ESS/RV230643,2023-12-19,5386.0,ESS/IVO231216
0,ESS/RV230643,2023-12-19,9374.0,ESS/IVO231217
0,ESS/RV230608,2023-11-22,79793.55,ESS/IVO231218
0,ESS/RV230647,2023-12-20,4903.14,ESS/IVO231219
0,ESS/RV240112,2024-03-05,4000.0,ESS/IVO231220
0,ESS/RV240060,2024-02-05,7200.0,ESS/IVO231221
0,ESS/RV240018,2024-01-09,7200.0,ESS/IVO231222
0,ESS/RV240017,2024-01-09,18000.0,ESS/IVO231223
0,ESS/RV230650,2023-12-24,6600.0,ESS/IVO231224
0,ESS/RV240075,2024-02-11,3675.0,ESS/IVO231225
0,ESS/RV240048,2024-01-28,288.0,ESS/IVO231226
0,ESS/RV240048,2024-01-28,1440.0,ESS/IVO231227
0,ESS/RV240048,2024-01-28,25008.0,ESS/IVO231228
0,ESS/RV240109,2024-02-29,10302.0,ESS/IVO231229
0,ESS/RV240048,2024-01-28,2184.0,ESS/IVO231230
0,ESS/RV230629,2023-12-10,4000.0,ESS/IVO231231
0,ESS/RV230630,2023-12-11,8000.0,ESS/IVO231232
0,ESS/RV240027,2024-01-16,7200.0,ESS/IVO231233
0,ESS/RV240041,2024-01-25,61100.0,ESS/IVO231234
0,ESS/RV240041,2024-01-25,60000.0,ESS/IVO231235
0,ESS/RV240041,2024-01-25,28300.0,ESS/IVO231236
0,ESS/RV230628,2023-12-10,7600.0,ESS/IVO231237
0,ESS/RV240062,2024-02-06,7200.0,ESS/IVO231238
0,ESS/RV230636,2023-12-12,15133.14,ESS/IVO231239
0,ESS/RV230637,2023-12-12,7400.0,ESS/IVO231240
0,ESS/RV240058,2024-02-05,14800.0,ESS/IVO231241
0,ESS/RV240057,2024-02-04,7400.0,ESS/IVO231242
0,ESS/RV240047,2024-01-30,7000.0,ESS/IVO231243
0,ESS/RV230657,2023-12-31,7200.0,ESS/IVO231244
0,ESS/RV230653,2023-12-26,14400.0,ESS/IVO231245
0,ESS/RV230653,2023-12-26,14400.0,ESS/IVO231246
0,ESS/RV240032,2024-01-18,46200.0,ESS/IVO231247
0,ESS/RV240003,2024-01-02,98900.0,ESS/IVO231248
0,ESS/RV240002,2024-01-02,53150.0,ESS/IVO231249
0,ESS/RV240266,2024-06-20,3700.0,ESS/IVO231252
0,ESS/RV240035,2024-01-23,7200.0,ESS/IVO231253
0,ESS/RV240039,2024-01-25,4300.0,ESS/IVO231254
0,ESS/RV240063,2024-02-06,3400.0,ESS/IVO231255
0,ESS/RV230640,2023-12-14,9500.0,ESS/IVO231256
0,ESS/RV240040,2024-01-25,7000.0,ESS/IVO231257
0,ESS/RV240122,2024-04-28,4000.0,ESS/IVO231258
0,ESS/RV240125,2024-03-07,22200.0,ESS/IVO231259
0,ESS/RV240210,2024-05-08,32400.0,ESS/IVO231260
0,ESS/RV240106,2024-02-28,14400.0,ESS/IVO231261
0,ESS/RV240007,2024-01-07,7200.0,ESS/IVO231262
0,ESS/RV240030,2024-01-21,6800.0,ESS/IVO231263
0,ESS/RV230656,2023-12-31,7200.0,ESS/IVO231264
0,ESS/RV240012,2024-01-07,17250.0,ESS/IVO231265
0,ESS/RV240012,2024-01-07,20700.0,ESS/IVO231266
0,ESS/RV240012,2024-01-07,5060.0,ESS/IVO231267
0,ESS/RV240012,2024-01-07,10350.0,ESS/IVO231268
0,ESS/RV240012,2024-01-07,3450.0,ESS/IVO231269
0,ESS/RV240012,2024-01-07,10350.0,ESS/IVO231270
0,ESS/RV240012,2024-01-07,3450.0,ESS/IVO231271
0,ESS/RV240012,2024-01-07,10350.0,ESS/IVO231272
0,ESS/RV240012,2024-01-07,10350.0,ESS/IVO231273
0,ESS/RV240012,2024-01-07,10350.0,ESS/IVO231274
0,ESS/RV240012,2024-01-07,3450.0,ESS/IVO231275
0,ESS/RV240051,2024-02-01,16000.0,ESS/IVO231276
0,ESS/RV240101,2024-02-26,7200.0,ESS/IVO231277
0,ESS/RV240051,2024-02-01,25600.0,ESS/IVO231278
0,ESS/RV240051,2024-02-01,7200.0,ESS/IVO231279
0,ESS/RV240051,2024-02-01,7200.0,ESS/IVO231280
0,ESS/RV240051,2024-02-01,7200.0,ESS/IVO231281
0,ESS/RV240051,2024-02-01,7200.0,ESS/IVO231282
0,ESS/RV240101,2024-02-26,7200.0,ESS/IVO231283
0,ESS/RV240029,2024-01-21,10800.0,ESS/IVO231284
0,ESS/RV240001,2024-01-02,6800.0,ESS/IVO231286
0,ESS/RV240001,2024-01-02,6900.0,ESS/IVO231287
0,ESS/RV240001,2024-01-02,3400.0,ESS/IVO231288
0,ESS/RV240001,2024-01-02,10700.0,ESS/IVO231289
0,ESS/RV240001,2024-01-02,10700.0,ESS/IVO231290
0,ESS/RV240001,2024-01-02,10300.0,ESS/IVO231291
0,ESS/RV240001,2024-01-02,14100.0,ESS/IVO231292
0,ESS/RV240001,2024-01-02,6800.0,ESS/IVO231293
0,ESS/RV240001,2024-01-02,3400.0,ESS/IVO231294
0,ESS/RV240001,2024-01-02,10700.0,ESS/IVO231295
0,ESS/RV240001,2024-01-02,10700.0,ESS/IVO231296
0,ESS/RV240001,2024-01-02,3400.0,ESS/IVO231297
0,ESS/RV240066,2024-02-06,3600.0,ESS/IVO231298
0,ESS/RV240066,2024-02-06,7200.0,ESS/IVO231299
0,ESS/RV240066,2024-02-06,7200.0,ESS/IVO231300
0,ESS/RV240066,2024-02-06,7200.0,ESS/IVO231301
0,ESS/RV240066,2024-02-06,8000.0,ESS/IVO231302
