,Job_Code,Interest,Investment,Gross Revenue,Net Revenue,Initial Profit,Current Profit,Customer_Code,Cus_Name
8881,NBNLSI244829,336.3,12823.32698320896,16490.0,4300.0,1676.7819052830391,1340.4819052830392,CUS0468,ROSS TRADING LLC
8882,NBNLSI234379,44.56,3140.520039704366,3715.0,1175.0,574.7639387707395,530.2039387707396,CUS0310,SAUDIA HYPERMARKET
8883,NBLRRI210094,0.0,0.0,810.0,260.0,78.74891112654981,78.74891112654981,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
8884,NBNLAIFCT210617,0.0,0.0,672.0,672.0,-736.3472047516585,-736.3472047516585,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
8885,NBNLSI233422,30.86,3129.3717585897175,3028.2,800.0,-101.17175858971751,-132.03175858971753,C00174,SALAM STUDIO & STORES
8886,NBNLAIFCT221294,0.0,0.0,6240.43,5636.25,989.2524351521624,989.2524351521624,C00174,SALAM STUDIO & STORES
8887,NBNLSI211383,0.0,0.0,150.0,150.0,98.84106084010165,98.84106084010165,CUS0237,TAAZA GROUP
8888,NBNLRRI231142,61.39,2505.0173135378686,2830.0,2305.0,324.98268646213126,263.59268646213127,C00164,Qatar Automobiles Company W.L.L.
8889,NBNLAIP220669,0.0,0.0,481.91,30.0,11.684518888292708,11.684518888292708,CUS0041,Nasser Bin Khaled Powered Sports
8890,NBNLRRI210296,0.0,0.0,1840.0,1840.0,271.94265409510217,271.94265409510217,C00164,Qatar Automobiles Company W.L.L.
8891,NBLAIFCT210213,0.0,0.0,12612.0,12612.0,7901.305383841097,7901.305383841097,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
8892,NBLSI210553,0.0,0.0,0.0,0.0,-28.516309581815243,-28.516309581815243,CUS0117,Harvest International Trading
8893,NBLAIFCT210310,0.0,0.0,8888.76,8545.0,581.0769051806703,581.0769051806703,C00174,SALAM STUDIO & STORES
8894,NBNLSI245312,3.44,3230.229601842,3350.0,250.0,119.90016923536837,116.46016923536837,CUS0630,AGROGLOBAL TRADING WLL
8895,NBNLRRI231167,28.86,1569.6539626182293,1745.0,1220.0,175.3460373817706,146.4860373817706,C00164,Qatar Automobiles Company W.L.L.
8896,NBNLSI244757,238.99,15247.243973679439,16625.0,3750.0,1377.8836300221237,1138.8936300221237,C00182,Suncons Trading & Contracting WLL
8897,NBNLMICC210011,0.0,0.0,8334.0,8334.0,5491.609340276047,5491.609340276047,C00222,Q-AUTO L.L.C.
8898,NBLSI210298,0.0,0.0,3615.0,2270.0,465.2344382301593,465.2344382301593,C00222,Q-AUTO L.L.C.
8899,NBLAIFCT210225,0.0,0.0,4728.0,4728.0,2559.1525393362676,2559.1525393362676,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
8900,NBNLSIFCT230932,172.07,7735.631873179987,9818.5,7192.0,2082.8681268200125,1910.7981268200126,C00174,SALAM STUDIO & STORES
8901,NBNLAIP231382,7.63,658.0812381686168,630.94,75.0,-27.115507975320586,-34.745507975320585,CUS0041,Nasser Bin Khaled Powered Sports
8902,NBNLSIFCT220689,0.0,0.0,53913.0,49720.0,1537.5537777204688,1537.5537777204688,C00136,NBK & Sons Trading Co
8903,NBNLAIF240143,120.18,7456.153933143395,7834.0,4916.0,377.8460668566051,257.6660668566051,CUS0192,INTERCARE HYGIENE
8904,NBNLRRI220661,0.0,0.0,1115.0,615.0,80.57501967383871,80.57501967383871,C00164,Qatar Automobiles Company W.L.L.
8905,NBNLCRI240115,50.19,3702.673998914285,3979.0,1650.0,276.32600108571495,226.13600108571495,C00174,SALAM STUDIO & STORES
8906,NBNLAIP231313,4.1,637.0678982519172,695.0,100.0,57.945824943966684,53.84582494396668,CUS0445,ISS GLOBAL FORWARDING
8907,NBNLSI245105,225.69,17017.544086014605,20582.5,3750.0,1065.1405636673633,839.4505636673632,C00182,Suncons Trading & Contracting WLL
8908,NBNLAIP210277,0.0,0.0,1397.5,550.0,219.67433761836912,219.67433761836912,C00136,NBK & Sons Trading Co
8909,NBNLSI211221,0.0,0.0,3060.0,0.0,0.0,0.0,C00136,NBK & Sons Trading Co
8910,NBNLAIFCT210634,0.0,0.0,1020.0,1020.0,24.44612407221034,24.44612407221034,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
8911,NBNLSI211485,0.0,0.0,4025.0,1230.0,-66.84530422418237,-66.84530422418237,CUS0041,Nasser Bin Khaled Powered Sports
8912,NBNLSI244743,63.72,5992.294726370823,6285.0,850.0,292.70527362917704,228.98527362917704,CUS0624,KASIMY TRADING & BUILDING
8913,NBNLAIP221153,2.5,1812.112770629067,2099.0,1150.0,291.0314442005351,288.5314442005351,C00136,NBK & Sons Trading Co
8914,NBLRRI210031,0.0,0.0,4470.0,3920.0,850.5469886325782,850.5469886325782,C00164,Qatar Automobiles Company W.L.L.
8915,NBNLSI210983,0.0,0.0,2266.5,2216.5,114.04755769005506,114.04755769005506,C00174,SALAM STUDIO & STORES
8916,NBNLSI211216,0.0,0.0,14066.0,1760.0,660.0,660.0,CUS0014,Trelco Limited Company W.L.L
8917,NBNLSI233624,528.52,27005.61198083828,29200.0,8000.0,2194.3880191617222,1665.8680191617223,C00182,Suncons Trading & Contracting WLL
8918,NBNLSI222489,0.0,0.0,890.0,840.0,165.39691710150868,165.39691710150868,CUS0365,ASAS Construction Chemicals Factory
8919,NBNLSI233521,36.51,2674.111199307189,3365.0,1250.0,690.888800692811,654.378800692811,C00231,Nasser Bin Khaled Service Centers W.L.L
8920,NBNLAIF240162,21.29,3007.325876451947,5181.0,3550.0,748.6741235480532,727.3841235480533,CUS0192,INTERCARE HYGIENE
8921,NBNLSI210718,0.0,0.0,1935.5,450.0,150.0,150.0,CUS0053,FORMA GROUP
8922,NBLAIFCT200074,0.0,0.0,1104.0,804.0,60.376389940252665,60.376389940252665,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
8923,NBLSI210292,0.0,0.0,18800.0,1550.0,239.96265217205587,239.96265217205587,C00182,Suncons Trading & Contracting WLL
8924,NBNLSI222041,0.0,0.0,1285.0,1285.0,434.81820449769185,434.81820449769185,CUS0013,NBK Tyre Services
8925,NBNLSI221766,0.0,0.0,3950.0,900.0,-137.31527771391643,-137.31527771391643,C00182,Suncons Trading & Contracting WLL
8926,NBNLRRI220735,0.0,0.0,640.0,140.0,31.295100327413802,31.295100327413802,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
8927,NBNLAIP231388,40.4,1910.3295557267725,1947.0,175.0,36.730481390918634,-3.669518609081365,CUS0319,AL Musse Trading & Contracting Services
8928,NBNLSI222261,0.0,0.0,13720.0,4600.0,1341.112205282005,1341.112205282005,C00182,Suncons Trading & Contracting WLL
8929,NBNLRRI241428,31.69,6392.191061671301,6971.889999999999,4195.0,579.769035090789,548.0790350907889,C00222,Q-AUTO L.L.C.
8930,NBNLAIP210243,0.0,0.0,3745.94,1150.0,181.92314421722887,181.92314421722887,C00136,NBK & Sons Trading Co
8931,NBNLSI233854,153.18,2131.531514290149,2544.0,800.0,412.4712779527074,259.2912779527074,CUS0322,OIL AND GAS STEEL INDUSTRIES
8932,NBNLSI233163,37.2,2909.377411707972,3210.0,975.0,300.6534654827668,263.45346548276683,CUS0310,SAUDIA HYPERMARKET
8933,NBLSI200331,0.0,0.0,3940.0,1200.0,68.75827555040553,68.75827555040553,C00017,AL Khayarin Plastic Factory WLL
8934,NBNLAIP220759,0.0,0.0,1495.0,550.0,295.0041363991227,295.0041363991227,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
8935,NBNLSI222832,166.78,9615.010728243591,9800.0,850.0,185.03820668250484,18.258206682504834,CUS0323,Coastal Trading and Engineering WLL
8936,NBNLLCLI240121,48.89,3389.261115037316,4722.900000000001,3500.0,1333.6388849626842,1284.748884962684,CUS0348,BLUEPRINT
8937,NBNLRRI241567,2.8,553.532941880568,900.0,375.0,106.49894098396149,103.69894098396149,C00164,Qatar Automobiles Company W.L.L.
8938,NBLSI210636,0.0,0.0,4060.0,1240.0,590.5986958810611,590.5986958810611,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
8939,NBNLSIFCT230877,182.52,12869.396260298747,14158.4,11962.0,1289.0037397012536,1106.4837397012536,C00225,NBK Heavy Equipment
8940,NBNLAIFCT210938,0.0,0.0,17675.19,16818.93,4757.450698381139,4757.450698381139,C00225,NBK Heavy Equipment
8941,NBNLSI210683,0.0,0.0,17035.0,4350.0,1491.1817654891624,1491.1817654891624,C00017,AL Khayarin Plastic Factory WLL
8942,NBNLRRI231378,61.86,3904.281481672093,4320.0,3720.0,416.8523104421531,354.9923104421531,CUS0010,Auto Class Automobiles
8943,NBNLAIFCT241628,1.63,236.4822845120807,4063.0,3447.0,514.4724874624769,512.8424874624769,C00174,SALAM STUDIO & STORES
8944,NBNLSI234176,4.75,1573.4034867938058,1760.0,1550.0,191.5965132061943,186.8465132061943,C00136,NBK & Sons Trading Co
8945,NBNLRRI231325,19.68,1496.1983950973856,1650.0,1125.0,153.80160490261432,134.1216049026143,C00164,Qatar Automobiles Company W.L.L.
8946,NBNLSIFCT210417,0.0,0.0,13251.9,11340.4,633.2808658881927,633.2808658881927,C00136,NBK & Sons Trading Co
8947,NBNLSIF230100,23.06,6583.666326041664,6715.0,6715.0,131.33367395833528,108.27367395833528,CUS0499,INTERNATIONAL FOUNDATION FOR CUSTOMS CLEARANCE - IFCC
8948,NBLAIFCT210353,0.0,0.0,8232.0,8232.0,5048.554237013817,5048.554237013817,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
8949,NBNLAEF240010,8.76,1777.5000849889109,5881.0,3735.0,1152.2420729729251,1143.4820729729252,CUS0602,IRIS COSMETICS TRADING / MORTGAGED FOR QATAR
8950,NBNLAIFCT210959,0.0,0.0,3852.0,3852.0,2016.551759909653,2016.551759909653,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
8951,NBNLSI233931,189.19,9578.655817935763,10175.0,5800.0,596.3441820642356,407.1541820642356,C00174,SALAM STUDIO & STORES
8952,NBNLSI244679,158.6,8159.276235233887,9040.0,3270.0,1330.8326532581134,1172.2326532581135,C00174,SALAM STUDIO & STORES
8953,NBNLSI233133,27.94,2642.4635998838503,2869.36,1580.0,226.9073786728569,198.9673786728569,C00222,Q-AUTO L.L.C.
8954,NBNLLCT240185,0.0,130.22960184200025,250.0,250.0,19.900169235368367,19.900169235368367,C00164,Qatar Automobiles Company W.L.L.
8955,NBNLMICC230335,20.09,1349.5241406390285,5667.0,5667.0,4318.195120256814,4298.105120256814,CUS0010,Auto Class Automobiles
8956,NBNLAIFCT210893,0.0,0.0,4350.5,4017.5,556.2899932468198,556.2899932468198,C00174,SALAM STUDIO & STORES
8957,NBLAIFCT210458,0.0,0.0,636.0,636.0,-718.7391884754907,-718.7391884754907,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
8958,NBNLSI233828,85.58,3378.2111473014847,3396.5,800.0,18.2888526985152,-67.2911473014848,C00174,SALAM STUDIO & STORES
8959,NBNLSIFCT210466,0.0,0.0,36399.75,34103.25,1350.3302434054817,1350.3302434054817,CUS0046,Al HATTAB HOLDING
8960,NBLAIFCT200150,0.0,0.0,696.0,396.0,-728.9112131789636,-728.9112131789636,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
8961,NBNLAIFCT231551,55.6,3044.1459777322493,3815.5,2808.0,706.3540222677508,650.7540222677508,C00174,SALAM STUDIO & STORES
8962,NBLSIFCT210013,0.0,0.0,24498.1,18975.0,2935.0693464350993,2935.0693464350993,C00136,NBK & Sons Trading Co
8963,NBNLSIFCT210511,0.0,0.0,28097.5,26022.5,205.54901140366553,205.54901140366553,C00137,NBK AWLA HEAVY EQ
8964,NBNLAIFCT210878,0.0,0.0,2448.0,2448.0,1046.7707435533546,1046.7707435533546,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
8965,NBNLLCLIFCT220110,105.86,7348.590535660372,8799.71,6140.0,1451.1194643396284,1345.2594643396285,C00225,NBK Heavy Equipment
8966,NBNLAIP221189,3.01,1001.9154710782595,1186.28,550.0,186.8492736772879,183.8392736772879,C00063,FRIENDLY FOOD QATAR
8967,NBLSI210089,0.18,0.0,1880.01,1080.0,-84.34763124281449,-84.5276312428145,C00136,NBK & Sons Trading Co
8968,NBNLRRI231084,22.55,922.1060539373253,975.0,375.0,52.911318566515824,30.361318566515823,CUS0010,Auto Class Automobiles
8969,NBNLAIFCT210933,0.0,0.0,2760.0,2760.0,1268.1454582189374,1268.1454582189374,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
8970,NBNLSIF230222,37.57,10130.236189651221,10916.5,8832.5,787.222393128564,749.652393128564,CUS0353,Vista Trading
8971,NBLAIFCT210409,0.0,0.0,4392.0,4392.0,2423.7626663803644,2423.7626663803644,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
8972,NBNLSI234148,386.78,7196.964166039594,7181.4,1050.0,-15.564166039593303,-402.3441660395933,CUS0581,ALSAHBA FOOD STUFFS TRADING COMPANY WLL
8973,NBNLAIFCT241632,1.66,249.6733164432515,5449.0,4592.0,682.6014555313062,680.9414555313062,C00174,SALAM STUDIO & STORES
8974,NBNLSIF220072,115.67,9878.559327700706,10686.5,9121.5,810.0657880283638,694.3957880283639,CUS0356,MOHAMED YOUSUF KAFOOD & SONS TRADING & CONTRACTING CO.
8975,NBLAIFCT210101,0.0,0.0,10306.79,5391.5,4914.178459108163,4914.178459108163,CUS0049,Bin Ghalib Engineering
8976,NBNLSI233565,207.44,13034.398516915386,12605.0,4055.0,-429.398516915385,-636.8385169153851,C00174,SALAM STUDIO & STORES
8977,NBNLSIFCT220582,0.0,0.0,31832.0,24257.0,1062.0135400330573,1062.0135400330573,CUS0337,TADMUR TRADING WLL
8978,NBLAIP210020,0.0,0.0,2875.7,850.0,-146.13468360134175,-146.13468360134175,C00136,NBK & Sons Trading Co
8979,NBNLSIFCT220628,0.0,0.0,28876.5,26730.0,626.0909296297085,626.0909296297085,C00136,NBK & Sons Trading Co
8980,NBNLSI222660,0.0,1650.0,26340.0,9090.0,3056.567128151008,3056.567128151008,C00182,Suncons Trading & Contracting WLL
8981,NBNLSI245180,49.5,5758.699437260713,6723.0,1125.0,514.5880589004294,465.08805890042936,CUS0468,ROSS TRADING LLC
8982,NBNLAIFCT221351,57.98,3034.0,4930.0,4485.0,1102.4548712771025,1044.4748712771025,C00225,NBK Heavy Equipment
8983,NBNLSI245187,17.27,1900.882979526175,2685.0,840.0,329.1996444481952,311.92964444819523,CUS0400,MEAL MILES TRADING COMPANY
8984,NBNLAIP220529,0.0,0.0,4877.5,1450.0,274.89899342088904,274.89899342088904,C00136,NBK & Sons Trading Co
8985,NBNLRRI231046,18.18,924.9962922770858,975.0,375.0,50.003707722914264,31.823707722914264,CUS0010,Auto Class Automobiles
8986,NBNLSIFCT210463,0.0,0.0,46072.0,14933.0,-626.6082531878483,-626.6082531878483,C00139,NBK Fasion
8987,NBNLAEF230004,4955.63,63772.235451276116,63526.08,60879.0,-246.15545127611722,-5201.785451276117,CUS0311,Sea Route Shipping & Cargo LLC
8988,NBNLSI211389,0.0,0.0,54984.0,4500.0,1615.8940405600677,1615.8940405600677,CUS0014,Trelco Limited Company W.L.L
8989,NBNLAIP231489,0.0,0.0,150.0,0.0,0.0,0.0,CUS0499,INTERNATIONAL FOUNDATION FOR CUSTOMS CLEARANCE - IFCC
8990,NBNLSIFCT210328,0.0,0.0,17203.9,15753.9,353.2792548792289,353.2792548792289,C00136,NBK & Sons Trading Co
8991,NBNLRRI231219,73.5,1084.0466298340089,1250.0,650.0,165.95709315646656,92.45709315646656,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
8992,NBNLLCLIFC220010,39.47,300.0,6786.38,2995.0,1079.3248710380258,1039.8548710380257,CUS0049,Bin Ghalib Engineering
8993,NBNLSI222102,0.0,0.0,6680.0,6080.0,3092.409273543585,3092.409273543585,C00225,NBK Heavy Equipment
8994,NBNLAIP210406,0.0,0.0,363.0,363.0,-104.9843427761306,-104.9843427761306,C00220,NBK POWERED SPORTS
8995,NBNLAIP241645,69.35,3056.3273463745263,3052.0,175.0,-4.327346374526513,-73.67734637452651,CUS0319,AL Musse Trading & Contracting Services
8996,NBNLSI222062,0.0,0.0,2960.0,1260.0,538.220977601301,538.220977601301,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
8997,NBLAIP210159,0.0,0.0,1255.6399999999999,350.0,80.24847557716973,80.24847557716973,CUS0010,Auto Class Automobiles
8998,NBNLAIFCT221174,0.0,0.0,996.0,996.0,-12.012631401366619,-12.012631401366619,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
8999,NBNLRRI220811,0.0,0.0,550.0,50.0,25.637193154807033,25.637193154807033,C00225,NBK Heavy Equipment
9000,NBNLSI245122,6.86,4261.52455506841,5990.0,1680.0,668.5926138108183,661.7326138108183,C00174,SALAM STUDIO & STORES
9001,NBNLRRI230990,284.75,9169.85191437971,10215.0,9615.0,1047.346753742614,762.596753742614,CUS0010,Auto Class Automobiles
9002,NBNLSI233303,15.41,904.352585249248,959.99,110.0,55.703702179235805,40.29370217923581,CUS0445,ISS GLOBAL FORWARDING
9003,NBNLRRI231098,146.31,10726.804771051506,12030.0,11505.0,1303.1952289484948,1156.8852289484948,C00164,Qatar Automobiles Company W.L.L.
9004,NBNLAIP220912,0.0,0.0,3350.0,850.0,237.88519386868205,237.88519386868205,C00136,NBK & Sons Trading Co
9005,NBNLSI244948,68.1,3589.926536119067,4186.5,1500.0,596.6677250405979,528.5677250405979,CUS0757,INTERGULF MEDICAL TRADING WLL
9006,NBNLRRI241550,12.41,629.8799341144471,975.0,375.0,105.14174595227584,92.73174595227584,CUS0010,Auto Class Automobiles
9007,NBLRRI210089,0.0,0.0,1070.0,520.0,153.8538358426143,153.8538358426143,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
9008,NBLAIP210149,0.0,0.0,1644.98,390.0,120.24847557716973,120.24847557716973,C00231,Nasser Bin Khaled Service Centers W.L.L
9009,NBNLSI222820,69.06,4282.9879910757445,4243.12,450.0,-39.72413833859579,-108.7841383385958,C00174,SALAM STUDIO & STORES
9010,NBNLAIFCT210974,0.0,0.0,17736.0,17736.0,11683.256879254637,11683.256879254637,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
9011,NBNLSI222566,0.0,0.0,3337.5,880.0,-112.80143966571626,-112.80143966571626,C00174,SALAM STUDIO & STORES
9012,NBNLRRI220660,0.0,0.0,770.0,270.0,53.791820908614724,53.791820908614724,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
9013,NBNLSI222006,0.0,0.0,2650.0,2100.0,530.3580716682507,530.3580716682507,C00136,NBK & Sons Trading Co
9014,NBNLSI222368,0.0,0.0,6063.0,2480.0,1177.6730036244983,1177.6730036244983,C00225,NBK Heavy Equipment
9015,NBNLMICC220141,0.0,0.0,5667.0,5667.0,2374.4561956412804,2374.4561956412804,CUS0010,Auto Class Automobiles
9016,NBNLRRI231238,159.8,7889.747355159849,8716.380000000001,5605.0,826.6326448401517,666.8326448401517,C00222,Q-AUTO L.L.C.
9017,NBNLAIP220484,0.0,0.0,1344.6799999999998,370.0,97.24982254309464,97.24982254309464,CUS0057,Nasser Bin Khaled & Sons Projects Promotion
9018,NBNLAIP220686,0.0,0.0,3264.4,850.0,173.22702455953714,173.22702455953714,C00136,NBK & Sons Trading Co
9019,NBNLSIFCT220720,0.41,1114.7379479073973,12679.5,11133.0,1421.5154719594539,1421.1054719594538,C00136,NBK & Sons Trading Co
9020,NBNLSI211094,0.0,0.0,5150.0,775.0,81.78762065283391,81.78762065283391,C00182,Suncons Trading & Contracting WLL
9021,NBNLLCLI240161,31.35,3291.510471204047,3736.0,480.0,189.54411078945188,158.19411078945188,C00225,NBK Heavy Equipment
9022,NBNLSIFCT230845,75.3,10071.993987000333,13310.5,11164.0,3238.8721510748674,3163.572151074867,C00136,NBK & Sons Trading Co
9023,NBNLRRI220858,31.85,1565.7420824220358,1770.0,1270.0,206.2562907969554,174.4062907969554,C00164,Qatar Automobiles Company W.L.L.
9024,NBNLSIFCT220794,73.03,14509.34903130769,17687.5,14527.5,3186.574740511126,3113.544740511126,C00136,NBK & Sons Trading Co
9025,NBLRRI210097,0.0,0.0,5612.95,3425.0,463.2565256541187,463.2565256541187,C00222,Q-AUTO L.L.C.
9026,NBNLMICC220188,0.0,0.0,5667.0,5667.0,3427.8572617283253,3427.8572617283253,CUS0010,Auto Class Automobiles
9027,NBNLAIFCT210674,0.0,0.0,1212.0,1212.0,156.6830120345977,156.6830120345977,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
9028,NBNLMICC230256,68.46,2800.6615509771655,5667.0,5667.0,2869.7534568157207,2801.2934568157207,CUS0010,Auto Class Automobiles
9029,NBNLRRI220608,0.0,0.0,1040.0,540.0,101.82132044119572,101.82132044119572,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
9030,NBNLSI245112,2061.97,169589.8387491513,176427.0,31250.0,6843.857803899591,4781.887803899592,C00182,Suncons Trading & Contracting WLL
9031,NBNLRRI241513,11.45,686.8129201602395,780.0,280.0,93.20279003303797,81.75279003303797,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
9032,NBNLRRI220743,0.0,0.0,7250.0,6750.0,934.0480765305078,934.0480765305078,C00164,Qatar Automobiles Company W.L.L.
9033,NBNLSIP230039,0.0,18.650233437740518,450.0,450.0,431.38848603622057,431.38848603622057,CUS0620,MASQ COMPANY W.L.L.
9034,NBNLSI211131,0.0,0.0,31837.0,750.0,87.24267051980425,87.24267051980425,C00185,TECHNO BLUE W.L.L
9035,NBNLMICC230315,86.64,3222.022953633868,8334.0,8334.0,5111.977046366132,5025.337046366131,C00222,Q-AUTO L.L.C.
9036,NBLSI210404,0.0,0.0,0.0,0.0,-29.310376108416676,-29.310376108416676,CUS0117,Harvest International Trading
9037,NBNLAIFCT231587,289.59,13297.688084103262,13600.0,11300.0,303.28420490953783,13.69420490953786,C00174,SALAM STUDIO & STORES
9038,NBNLAIP231362,1.19,859.1526443830014,793.64,350.0,-65.51264438300143,-66.70264438300143,C00174,SALAM STUDIO & STORES
9039,NBLSI210470,0.0,0.0,7050.0,2100.0,717.4411506678354,717.4411506678354,C00174,SALAM STUDIO & STORES
9040,NBNLSI211021,0.0,0.0,3425.0,700.0,44.54850502231733,44.54850502231733,C00174,SALAM STUDIO & STORES
9041,NBNLSI234312,329.47,12392.127747553706,13430.0,5300.0,1008.5449333617635,679.0749333617634,C00174,SALAM STUDIO & STORES
9042,NBNLRRI231162,51.64,2915.312556997896,3330.0,2730.0,414.68744300210403,363.04744300210405,CUS0010,Auto Class Automobiles
9043,NBNLAIFCT221245,0.0,0.0,23071.12,20725.5,1969.0953261745947,1969.0953261745947,CUS0334,Leminar Air Conditioning Co WLL
9044,NBLAIFCT200177,0.0,0.0,4464.0,4164.0,2736.59390821581,2736.59390821581,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
9045,NBNLSI222020,6.08,50.0,3740.0,1350.0,-158.53280145905734,-164.61280145905735,C00174,SALAM STUDIO & STORES
9046,NBNLSI222511,0.0,0.0,2855.0,2355.0,454.0869838904096,454.0869838904096,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
9047,NBLAIFCT210362,0.0,0.0,10728.0,10728.0,6776.077873934709,6776.077873934709,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
9048,NBNLRRI231206,159.72,9302.654320450647,10380.0,9780.0,1077.4056196960078,917.6856196960077,CUS0010,Auto Class Automobiles
9049,NBNLSIF230178,698.02,51584.77824287391,73549.0,66849.0,21964.22175712609,21266.20175712609,C00225,NBK Heavy Equipment
9050,NBLAIFCT210442,0.0,0.0,780.0,780.0,-689.1711620912406,-689.1711620912406,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
9051,NBNLMICC220229,40.3,2238.758990813659,5667.0,5667.0,3521.9220806428166,3481.6220806428164,CUS0010,Auto Class Automobiles
9052,NBNLAIP231534,104.76,5379.070699419717,6426.0,350.0,-3.0706994197169166,-107.83069941971692,CUS0319,AL Musse Trading & Contracting Services
9053,NBNLAIP220777,0.0,0.0,3047.75,3047.75,-342.5985015065712,-342.5985015065712,CUS0355,SEDUS OFFICE FURNITURE LLC
9054,NBNLMICC230274,80.2,4101.222028865782,11333.0,11333.0,7235.665974875891,7155.465974875891,CUS0012,NBK Medical Equipments
9055,NBNLAIFCT211059,0.0,0.0,8436.0,8436.0,5252.300312905603,5252.300312905603,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
9056,NBNLAIFCT210520,0.0,0.0,12732.0,12732.0,8019.365562328165,8019.365562328165,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
9057,NBLRRI210029,0.0,0.0,6165.0,5405.0,695.5120569925684,695.5120569925684,C00164,Qatar Automobiles Company W.L.L.
9058,NBNLRRI210251,0.0,0.0,6473.83,3850.0,766.6039390496715,766.6039390496715,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
9059,NBNLMICC230244,172.76,4627.468807710892,11000.0,11000.0,6374.040743836335,6201.280743836335,CUS0013,NBK Tyre Services
9060,NBNLSI222973,66.91,5162.271371269799,5455.0,1045.0,293.0651691849648,226.15516918496482,CUS0310,SAUDIA HYPERMARKET
9061,NBNLSI234406,81.83,12609.46168258921,12835.15,750.0,225.9183544917302,144.08835449173023,CUS0518,ARABI COMPANY QATAR WLL
9062,NBLSI210649,0.0,-19.7525938840097,550.0,0.0,-65.96195987299535,-65.96195987299535,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
9063,NBLAIP210169,0.0,0.0,1288.5,500.0,357.4184520909238,357.4184520909238,C00011,AL BASET TRADING AND TRANSPORTION CO
9064,NBNLSI234493,446.87,22894.108476419635,23935.0,7200.0,1041.6926294328289,594.8226294328289,CUS0631,AL MADEENA SOURCE CONTRACTING TRADING AND SERVICES
9065,NBNLAIP241612,557.04,35163.620946952135,35474.11,25404.0,310.4890530478649,-246.55094695213506,CUS0606,REDCO INTERN TRADING AND CONTRACTING
9066,NBNLAIP241618,9.6,681.4315007048987,802.0,350.0,120.56849929510136,110.96849929510137,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
9067,NBNLAIFCT210894,0.0,0.0,1140.0,1140.0,119.37290130148784,119.37290130148784,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
9068,NBNLSI222032,0.0,0.0,13860.0,5600.0,2019.4186285805372,2019.4186285805372,C00182,Suncons Trading & Contracting WLL
9069,NBNLSI210952,0.0,0.0,2620.0,2520.0,1182.0168142728817,1182.0168142728817,CUS0013,NBK Tyre Services
9070,NBNLAIFCT211020,0.0,0.0,1068.0,1068.0,57.72098208452093,57.72098208452093,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
9071,NBNLSI211666,0.0,0.0,3120.0,1000.0,16.472014230959758,16.472014230959758,C00174,SALAM STUDIO & STORES
9072,NBNLAIP220545,0.0,0.0,1433.0,550.0,289.0592045809572,289.0592045809572,C00210,Nasser Bin Khaled & Sons Automobiles W.L.L
9073,NBNLSI233746,73.71,3399.4363345702836,3397.5,800.0,-1.9363345702834636,-75.64633457028346,C00174,SALAM STUDIO & STORES
9074,NBNLSI211167,0.0,0.0,2796.5,700.0,150.0,150.0,C00174,SALAM STUDIO & STORES
9075,NBNLSI233706,48.28,3045.6907571478896,3425.0,975.0,379.30924285211023,331.0292428521102,CUS0310,SAUDIA HYPERMARKET
9076,NBNLAIFCT231449,105.84,7780.303295368952,8591.0,3846.0,810.6967046310483,704.8567046310483,CUS0055,POWER ENERGY MACHINERY
